class,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
1,0.145539939,0,0.169386946,0.210277006,0.140703329,0.237557846,0.080115026,0.25759746,0.039359347,0.214490017,-0.081797313,0.265389743,-0.147100121,0.210674628,-0.186438153,0.119476234,-0.073939535,-0.162446352,-0.186555045,-0.113420162,-0.144346766,-0.202741275,-0.073596262,-0.252891416,0.081169282,-0.268044879,0.076791007,-0.231604841,0.051453298,-0.270534401,0.191719186,-0.09438851,0.216237029,0.010122059
-1,0.113401126,0,0.131982124,0.241712866,0.134834469,-0.225672945,0.145107161,-0.200713578,0.148735782,0.207503412,0.145273627,0.206785132,0.144837027,0.21293061,0.145268003,-0.231183397,0.147548685,0.215871653,0.148466487,0.206375668,0.153895481,0.206933538,0.152224229,0.202117882,0.152891504,0.208853949,0.143218095,0.096714099,0,0,0.159648235,-0.208804712,0.170505335,-0.228869945
1,0.155040544,0,0.180444243,0.011662169,0.184343932,0.05640367,0.198388623,0.074003696,0.203349627,0.071116905,0.198616213,0.081359419,0.198019299,0.112495941,0.198608524,0.100112307,0.201726643,0.193907905,0.202981449,0.151928712,0.2104039,0.173334661,0.208118986,0.164299276,0.18727739,0.195099702,0.175250212,0.188750338,0.182071055,0.193519681,0.16236812,0.244398076,0.166659245,0.237300049
-1,0,0,0.141159212,-0.258519841,0.144209888,0.241364619,-0.155196869,-0.214669757,0.159077799,-0.221931707,0,0,0,0,-0.155368896,0.247258228,0.15780816,-0.230881815,0.158789779,-0.220725548,-0.1234472,0.221322208,0.162808808,-0.216171706,0.163522479,-0.223376151,0.153176452,-0.206877804,-0.166370964,-0.225450802,0,0,0.18236105,-0.244783915
1,0.164867996,0,0.184373603,0.030291866,0.189677485,0.063253272,0.202580051,0.080103947,0.212009576,0.105744318,0.19614046,0.139136489,0.181649088,0.162576213,0.174913845,0.197609875,0.157113872,0.216756748,0.148941389,0.219448411,0.121878235,0.207044904,0.10697947,0.223903873,0.090279429,0.226787091,0.069546673,0.235647082,0.056411612,0.263744284,0.031928262,0.263605276,0.022428982,0.287106525
-1,0.311626092,0,0.251864112,0.258311054,0,0,-0.131337677,0.385215408,0,0,0,0,0,0,0.082374139,-0.153778676,0.085277088,0.115344709,0.189423654,0.443346035,0,0,0,0,0.308441475,0.15714785,0.299855704,0.337485595,0,0,0,0,0,0
1,0.170576525,0,0.198525825,0.018433577,0.202816285,0.036752724,0.218268337,0.058866568,0.223726464,0.088808636,0.218518733,0.108324028,0.217862005,0.122545202,0.206656092,0.149115724,0.197806999,0.163625313,0.169514336,0.182534558,0.186680874,0.186641789,0.182212724,0.19079884,0.15326387,0.200877272,0.128000159,0.202022676,0.115910769,0.230461502,0.112931031,0.225161801,0.0856129,0.259033995
-1,0,0,0.135722841,0.248563638,0,0,0.149219876,-0.206402324,0.152951342,-0.2133846,0.14939106,0.212645962,0.148942085,0.218965619,0.149385277,-0.237735737,0.151730599,0.221990018,0.152674414,0.212224892,0.158257281,-0.212798574,-0.156538661,-0.20784643,0.157224847,-0.214773414,0.147277269,-0.198910457,0.15996363,0.216768166,0,0,0.175337901,-0.235356715
1,0.181099965,0,0.210773551,0.015741568,0.215328705,0.043182702,0.231734046,0.051795524,0.237528903,0.092524599,0.228990851,0.102005634,0.214521639,0.127990335,0.211385477,0.146751939,0.193075426,0.158785602,0.186404738,0.154882341,0.195140481,0.185995058,0.170974592,0.187628407,0.163778912,0.199198152,0.134721313,0.188399358,0.134026899,0.205118157,0.115525632,0.212199408,0.110121368,0.229016247
-1,0,0,0.12677513,0.232176745,0.129514943,-0.216769635,0.139382354,0.192794972,0.142867818,0.199316931,0.139542252,0.19862699,0.139122877,0.204530014,0.139536851,0.222062687,0.141727554,-0.207355026,-0.142609147,0.198233679,-0.147823955,0.19876954,-0.146218638,0.194143873,0.146859587,-0.200614186,0.137567816,0.185797016,-0.149417812,0.202477432,-0.15334975,-0.200566892,-0.163778512,0.219840506
1,0.122453255,0,0.142517463,0.063080256,0.145597493,0.118407541,0.156690192,0.158158276,0.160608465,0.224067161,0.156869946,0.223291545,0.156398495,0.229927579,0.156863874,0.192540315,0.159326608,0.233103388,0.160317673,0.222849395,0.123750946,0.223451797,0.147357591,0.218251736,0.106698186,0.225525503,0.059161485,0.208868406,0.01817287,0.227620117,-0.029944489,0.225472336,-0.149838921,0.247139255
-1,0,0,0.140929988,0.258100039,0.143975711,-0.240972675,0.15494485,0.214321162,-0.158819478,0.22157132,0,0,0.154656402,0.22736646,0,0,0,0,-0.158531925,0.220367119,-0.164328984,0.22096281,0.162544428,0.215820672,0.163256941,-0.223013417,0.152927714,0.206541862,0.1661008,0.2250847,0.170471752,-0.222960843,-0.18206492,0.244386419
1,0.143398408,0,0.16689452,-0.020185234,0.170501378,0.17960255,0.18349144,0.024256342,0.188079918,0.053213296,0.18370194,-0.261484696,0.183149849,-0.109207459,0.183694829,-0.046338319,0.186578805,0.013362117,0.187739387,-0.160593822,0.19460448,-0.069534196,0.192491142,-0.255582847,0.193334926,-0.153289365,0.181102672,-0.199031465,0.196702729,-0.266553652,0.201878973,-0.207415445,0.215608033,-0.139646819
-1,0,0,0.12677513,-0.232176745,0.129514943,0.216769635,0.139382354,0.192794972,0.142867818,0.199316931,0.139542252,0.19862699,0.139122877,-0.204530014,0.139536851,-0.222062687,0.141727554,0.207355026,0.142609147,-0.198233679,0.147823955,0.19876954,0.146218638,0.194143873,0.146859587,-0.200614186,0.137567816,0.185797016,0.149417812,-0.202477432,0.15334975,0.200566892,0.163778512,-0.219840506
1,0.186034829,0,0.199795395,0.030945245,0.205002502,0.060163969,0.213534408,0.081059965,0.205232036,0.11981406,0.187799919,0.143142134,0.168025107,0.164117819,0.168715732,0.214189148,0.146343419,0.227356586,0.124817009,0.219806562,0.100741476,0.227363371,0.085485598,0.226608226,0.05942652,0.260895555,0.0440883,0.234451468,0.024737929,0.245654822,0.007163056,0.264006013,-0.011252911,0.260979683
-1,0.319107117,0,0.253282904,-0.117765019,0.312383955,0.139123775,0.190455906,0.185605084,0.107961801,0.340441675,0.408795309,-0.088411866,0.004320207,0.266772859,0.004333063,0.252859418,0.077562998,0.250077438,0.044146804,0.211114408,0.018729712,0.179029461,-0.000355534,0.141824301,-0.012313233,0.114044793,-0.017385899,0.078820187,-0.020918935,0.061386827,-0.020597883,0.041505926,-0.019254235,0.029535338
1,0.264734901,0,0.230628171,-0.015861872,0.206741616,-0.027279435,0.273105759,0.013171385,0.298428309,0.012183079,0.215225818,0.042133533,0.242088592,0.038971578,0.247824655,0.027945541,0.270567336,-0.14015418,0.228669502,-0.007125585,0.28273749,0.03358899,0.123010435,-0.087947031,0.233375528,0.013705578,0.203979082,-0.02996991,0.194462888,-0.104098389,0.21998172,-0.068501988,0.224341953,0.015809843
-1,0.226600291,0,0.103326462,-0.030636389,0.262596091,0.019516855,0.289955894,0.401069697,0.106462403,0.063435356,0.158143385,0.05396418,0.178184815,-0.349278177,0.167884775,0.313713688,0.196922974,-0.045068373,0.138372151,-0.047700433,0.201651122,0.061164704,0.253102937,0.183852344,0.143635863,0.068518215,0.141113052,0.056546693,0.100905577,-0.011002058,0.124791172,0.05641469,0.117240689,0.058332733
1,0.24691951,0,0.194115055,0.023831107,0.226007326,-0.051919218,0.244417398,0.016493647,0.213868791,-0.020458307,0.204114108,0.005096873,0.210640602,-0.064732708,0.227977852,-0.01139649,0.247318686,0.040794663,0.200062597,-0.035611954,0.254163843,-0.107120152,0.245149194,-0.064768236,0.282657018,-0.068641233,0.230408284,-0.024432094,0.226227767,0.010391354,0.30039403,0.017158536,0.271790676,0.003762476
-1,0.181189031,0,0.15336467,-0.01931009,0.192255996,0.012483061,0.231848015,0.23323137,0.157711207,-0.019590872,0.111837162,-0.05556588,0.189319445,0.03252109,0.131877421,0.369378129,0.118947164,0.075253221,0.158502618,0.032974106,0.245889739,-0.099189722,0.239901947,-0.322938093,0.139909699,0.109210256,0.130391751,0.045347489,0.105065717,0.027556984,0.124803639,0.048852286,0.272428481,0.365681763
1,0.350335393,0,0.235049036,-0.01171627,0.168253046,0,0.172280919,0.080243754,0.183798559,-0.03770656,0.253442186,0.090190156,0.208812327,0.054171187,0.235831097,-0.039209891,0.264558618,0.010463698,0.230231208,0,0.218139774,0.042621427,0.27294199,0.051420346,0.235241654,0.002529271,0.215035294,0.059989727,0.222380395,0.053627546,0.222427282,0.151778555,0.227224188,0.122002963
-1,0.306546353,0,0.149602716,0.08155728,0.127569766,0.076254995,0.090932375,0.151675361,-0.014619015,0.248590302,0.01773845,0.202318073,-0.074745847,0.193607078,-0.052423984,0.170744969,0.010876753,0.236073158,-0.139556278,0.071000813,-0.083318653,0.028405495,-0.076685857,0.198680468,-0.057873964,-0.027110881,-0.038602497,-0.037197387,-0.420496329,-0.569818389,-0.01258434,-0.042129928,-0.00242439,-0.039063588
1,0.192617999,0,0.197961123,-0.090307325,0.229023701,0.139424187,0.203100676,0.065477664,0.214957732,0.020798421,0.223456556,-0.015075042,0.209586359,0.090418565,0.192207443,0.099433825,0.173443725,0.21244847,0.179122337,0.136907032,0.19128197,0.096922789,0.258561159,0.11971502,0.147402632,0.184608262,0.169824855,0.174902712,0.213755261,0.209756871,0.116674137,0.251539906,0.151644061,0.210643151
-1,0.203014002,0,0.199789797,-0.037127498,-0.076627541,-0.325439184,-0.023278444,-0.202784104,0.214742345,0.016998863,0.232801819,-0.002824571,-0.047953364,0.24383493,-0.052062015,-0.281701472,0.226375728,-0.043839991,0.207259631,-0.058112322,-0.019172614,0.18822994,-0.093004347,0.292849422,0.216045431,-0.013901469,0.181736635,-0.087567489,0.216890383,-0.053243002,-0.061031211,-0.292205936,-0.056451756,-0.245292849
1,0.295925745,0,0.244086033,-0.156321613,0.226413003,0.025605568,0.171220584,0.20040034,0.25312886,0.098881531,0.189549292,0.145464244,0.218558719,-0.128039067,0.19119097,0.22819832,0.148993321,-0.240028241,0.139812047,-0.140490841,0.108258701,0.063390966,0.211512557,-0.020279931,0.124896012,-0.066350068,0.186605673,-0.021522978,0.196257977,-0.024467401,0.268080089,-0.137403912,0.224406473,0.088291059
-1,0.259239321,0,-0.163469835,0.082116667,-0.104017579,0.378539427,0.172534484,-0.06392544,0.108427607,-0.032308711,0.068887727,-0.071711433,0.156836867,0.04370199,0.187121752,-0.081810888,0.055347877,0.223062811,0.114533951,0.016068918,0.177537889,0.03368646,-0.221937853,-0.28466853,0.349515839,0.313373083,0.135374203,-0.177386644,-0.053945163,0.053710627,0.008755438,0.26644872,0.205149922,-0.046973387
1,0.338058176,0,0.114895174,0.097867292,0.182209202,0.113075785,0.224001089,-0.00304557,0.233366984,0.129179086,0.227198625,-0.102563896,0.204521386,-0.030176673,0.240424022,0.026912358,0.359203094,-0.144221806,0.18785772,-0.026110064,0.160456631,0.040844026,0.127892502,-0.125826381,0.235780727,-0.019774124,0.215047947,-0.019322721,0.16061004,0.061877917,0.336945135,-0.011627631,0.201074665,-0.022010363
-1,0.183371927,0,0.168935111,0.065862912,0,0,0.132668498,0.022310113,0.094924008,0.335537238,0.090109284,0.332894481,-0.005712246,0.183226231,0.055730337,0.048074314,-0.006348859,0.332041275,-0.122432596,0.283396308,-0.025382917,0.129840945,-0.10479084,0.077540115,-0.226397183,0.272574686,-0.079077551,0.276019738,-0.251535278,0.236558678,-0.258154444,0.043420693,0,0
1,0.182263379,0,0.191160902,0.064516828,0.171850457,0.135578001,0.170229279,0.162959305,0.142916537,0.243451417,0.103443205,0.269712199,0.056828346,0.299428724,0.015031523,0.315974278,-0.029906592,0.303227947,-0.068577577,0.264086593,-0.115350612,0.219258524,-0.139787413,0.17478712,-0.167489896,0.134107293,-0.165375226,0.080317522,-0.180933109,0.038006262,-0.183400426,-0.018541917,-0.185524931,-0.073216874
1,0.171421648,0,0.194948637,0.069601764,0.168525434,0.15780619,0.157429509,0.178196776,0.107848814,0.264355142,0.068974599,0.289587772,0.022526881,0.302384878,-0.029104841,0.294564899,-0.071417554,0.298987591,-0.117027897,0.248090691,-0.158828895,0.154865459,-0.178122151,0.102465402,-0.19731834,0.056351422,-0.180369947,-0.003970707,-0.193677734,-0.061565239,-0.162388958,-0.106249895,-0.15449867,-0.171946544
-1,0.150327149,0,-0.174958549,-0.320420152,0,0,0.097744489,-0.208870703,0.119455953,0.090495711,-0.192578072,-0.113397607,0,0,0,0,0.195593941,-0.076434523,0.071800443,-0.173770224,0.198025904,-0.274315873,-0.201791951,-0.267932128,0.202676505,-0.165034439,-0.189853212,-0.256412882,-0.206207034,-0.279433022,0.211633385,-0.276796345,0,0
1,0.258497169,0,0.222883522,0.027405894,0.243037373,0.013081703,0.259903219,0.017353937,0.224547716,0.047054314,0.224523241,0.146839761,0.250699982,0.035665283,0.247343171,0.044487747,0.237725874,-0.038642894,0.215284486,0,0.245636331,0.053561958,0.236591052,0.05613952,0.233560975,0.073530755,0.209453265,0.060000174,0.232987963,0.08427542,0.217473262,0.069953172,0.223307971,0.078850891
-1,0.148685994,0,0.173048488,-0.316922055,0,0,0.148288514,-0.261231531,0.157732084,0.150037504,-0.079832156,-0.257171642,0,0,0,0,0.139404332,-0.218524113,0.143133004,-0.163149326,0,0,0.03668844,-0.265007054,-0.200463841,-0.273839055,-0.187780543,-0.253613566,0.203955827,-0.276382391,0.209322937,-0.273774498,0,0
1,0.186760656,0,0.217361758,0.006803147,0.213654349,-0.011677603,0.23897742,-0.011357897,0.244953408,-0.017329534,0.236921263,-0.024152165,0.236559871,-0.031567859,0.239242312,-0.05987845,0.242998374,-0.05068644,0.240377687,-0.040150108,0.253450932,-0.063112653,0.250698542,-0.064150427,0.249206482,-0.075957172,0.227587405,-0.064485591,0.242347191,-0.059443662,0.253554507,-0.077583017,0.244331891,-0.087808821
-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.595061064,-0.80368049,0,0,0,0,0,0
1,0.190905871,0,0.212641057,-0.049216141,0.143724245,-0.048210656,0.235401968,-0.061638367,0.242943626,0.029552724,0.225004232,-0.003912799,0.203700262,-0.088607588,0.244552376,-0.122185325,0.246585996,-0.077101183,0.246632718,-0.073021676,0.259076361,-0.094632979,0.23864737,-0.13425848,0.257386208,-0.067622565,0.214081206,-0.102784469,0.213235304,-0.084201674,0.239452499,-0.111981709,0.19958062,-0.160177699
-1,0.222459072,0,0.07355358,-0.150870872,0,0,0.194084716,-0.393739973,0.089522434,0.390097423,0.183512198,0.026119839,0.099012543,-0.354415301,0,0,0.171036751,-0.152387688,0.131282415,-0.326638898,0,0,0,0,0.072708394,0.072940483,0.280951043,-0.090551527,0.018495261,-0.20049236,0.051011094,-0.287039956,0,0
1,0.165696636,0,0.182220522,-0.174156586,0.197014075,-0.012174118,0.209687566,-0.255300598,0.195773826,0.202964578,0.212267304,-0.030528747,0.211629364,-0.038868803,0.212259087,-0.050726646,0.215591517,-0.055769759,0.216932568,-0.061789968,0.224865171,-0.070909936,0.222423213,-0.07847096,0.223398204,-0.091098757,0.209263854,-0.09412663,0.227289695,-0.11374834,0.233270837,-0.124296141,0.249134744,-0.1496137
-1,0.282347466,0,0,0,0,0,0,0,0,0,0.224961801,0.514856073,0,0,0,0,0.134401752,-0.38672209,0.207368286,-0.513836582,0,0,0,0,0,0,0.35658611,0.052860396,0,0,0,0,0,0
1,0.20128956,0,0.232980417,0.002256781,0.201237005,-0.045317002,0.227270707,-0.05853891,0.261530325,-0.023045985,0.248797471,-0.027513939,0.219093811,0.011210194,0.224748114,-0.085550967,0.24587645,-0.049724887,0.259046063,-0.032730823,0.245512432,0.000275484,0.237334142,-0.021102487,0.253387561,-0.073669573,0.222639265,-0.061135017,0.260358262,-0.06204007,0.227420329,-0.095404661,0.231788157,-0.112912936
-1,0.205433612,0,0.024232209,0.047339075,0,0,0,0,0.147467068,0.30986692,0.081796722,0.374604894,0,0,0,0,0.099331858,-0.391065724,0.089046225,-0.373863121,0,0,0,0,-0.117901881,-0.378352691,0.259449017,-0.350407926,0.156130056,-0.09030766,0,0,0,0
1,0.135063714,0,0.15719417,-0.164740091,0.159226361,-0.19720833,0.154710766,-0.232959228,0.177148216,-0.088521323,0.173024698,-0.057209894,0.108488203,-0.219120604,0.173018,-0.158420026,0.175734352,-0.204666317,0.135752223,-0.218642976,0.177063405,-0.246463269,0.127129697,-0.180295416,0.112802296,-0.191299106,0.091730928,-0.17966263,0.15010563,-0.25106085,0.190145234,-0.248691887,0.061826587,-0.20747378
-1,0.191067008,0,0.146564292,-0.256078862,0,0,0,0,0.193647357,0.349617836,0.244768269,-0.097658657,0,0,0,0,0.154433715,-0.08266203,0.210351826,-0.347717724,0.259295038,-0.348657667,0,0,0,0,0.24130495,-0.306149853,-0.033754673,-0.330946687,0,0,0,0
1,0.196252308,0,0.197080108,0.080775462,0.188822703,0.160707516,0.168762097,0.193772257,0.140436265,0.251237733,0.092280388,0.291776386,0.049171063,0.315696191,-0.010209403,0.345210755,-0.044024578,0.283123735,-0.087615354,0.234818246,-0.128369339,0.200876538,-0.15866972,0.143398177,-0.156729887,0.093060789,-0.156241977,0.029518024,-0.15409482,-0.028512784,-0.151588002,-0.071993359,-0.126623448,-0.126564353
-1,0.208165882,0,0.101755195,-0.270658573,0,0,0.266367374,-0.368441836,0.245725461,0.380905662,0.114669368,0.242935773,0,0,0,0,0.181468952,-0.114917402,0.228928521,-0.378835507,0,0,0,0,0.058937924,0.260701656,0.262899693,0.078115039,0,0,0,0,0,0
1,0.177380957,0,0.206445177,0.088452975,0.19277724,0.183603531,0.177086078,0.226499162,0.110881509,0.273363434,0.062805653,0.296701904,0.021447743,0.293922342,-0.049944456,0.330530447,-0.078857777,0.254994007,-0.119273256,0.208300156,-0.155330583,0.14440814,-0.176442557,0.092195914,-0.169410089,0.011731343,-0.160692056,-0.036134566,-0.158063807,-0.092925418,-0.127984123,-0.14535793,-0.099832198,-0.190879984
-1,0.29457856,0,0.313199959,0.512270301,-0.25559179,0.586223555,-0.148763273,0.290595261,0.020883098,0.160252171,-0.07018756,-0.055010481,-0.011881616,-0.04961515,0.005286788,-0.020436304,0.004246771,-0.003011298,0.00131898,0.000520013,0.000191889,0.000403159,-1.19E-05,9.98E-05,-1.19E-05,1.09E-05,-3.72E-06,0,0,0,0,0,0,0
1,0.544634028,0,0.135832728,-0.110562172,0.21585531,0.077418999,0.132747281,0.183617276,0.170083531,0.094914384,0.282404604,0.023646459,0.215305797,-0.048698423,0.215946461,-0.052872937,0.202464176,-0.123427639,0.237678687,0.047199271,0.228771538,0,0.156665401,-0.115563728,0.262246229,-0.047766068,0.1520738,-0.021273683,0.142305017,0,0.130323821,-0.02039758,0.120327644,-0.020631958
-1,0.260737991,0,0.303460426,-0.081996723,0.310018691,0.02551849,0.191431601,-0.007563846,0.224250845,0.007819719,0.284739513,-0.015590056,0.240208573,0,0.229971214,-0.087136885,0.066737634,-0.073230558,0.223790207,-0.081501851,0.237829706,0.015601245,0.350002168,-0.13712968,0.109496558,-0.165316501,0.172501069,-0.090393518,0.117265984,-0.015892274,0.102299252,-0.212499679,0.192802849,-0.03450491
1,0.244507135,0,0.279396627,0,0.257656527,0.015234799,0.269846683,0.019785961,0.256554491,0,0.216412543,0.020264102,0.247777798,0.03873012,0.241546026,0.047747538,0.199555652,0.118479412,0.21825909,0.056631584,0.234509107,0.056253721,0.225168375,0.058801368,0.245740106,0.102343196,0.199423728,0.062925349,0.225630803,0.012394157,0.208994229,0.074126962,0.216314089,0.084270295
-1,0.223060145,0,0.101989988,0.249045196,-0.209056663,0.050347018,-0.047460627,-0.301543277,0.195043279,0.004857097,0.234726408,0.164634752,-0.191534639,0.128703732,-0.099429759,-0.289522595,0.13475016,0.065714159,0.159923523,0.024161619,-0.156895935,0.183008584,-0.142679119,-0.189217613,0.09666614,0.288548913,0.146407587,0.147806341,0.174844137,0.162892129,-0.172373254,-0.122866622,0.085325092,-0.251371164
1,0.192816936,0,0.194987927,-0.029225251,0.229260238,-0.00956982,0.246726987,-0.02351044,0.221987722,0.00078326,0.206391701,-0.022657013,0.246267676,-0.026382423,0.247000469,-0.078616634,0.217985674,0.019574695,0.222146213,-0.013257092,0.261669846,-0.040554337,0.258828202,-0.064151539,0.219522965,0.012627933,0.243514992,-0.046577072,0.217469957,-0.052568644,0.271451305,-0.055417022,0.289911727,-0.172089731
